央视,#genre#
中国交通,rtsp://61.135.88.136/PLTV/88888892/224/3221226173/10000100000000060000000001341044_0.smil
重温经典,rtsp://61.135.88.136/PLTV/88888892/224/3221226213/406750667.smil
足球,rtsp://61.135.88.136/PLTV/88888892/224/3221226027/10000100000000060000000000285661_0.smil
VBR测试1,rtsp://61.135.88.136/PLTV/88888892/224/3221225892/10000100000000060000000000146742_0.smil
总平台测试1,rtsp://61.135.88.136/PLTV/88888892/224/3221226055/10000100000000060000000000364380_0.smil
VBR测试2,rtsp://61.135.88.136/PLTV/88888892/224/3221225893/10000100000000060000000000146741_0.smil
总平台测试2,rtsp://61.135.88.136/PLTV/88888892/224/3221226048/10000100000000060000000000364379_0.smil
BRTV北京卫视超R,rtsp://61.135.88.136/PLTV/88888892/224/3221226184/391328653.smil
BRTV北京卫视超SDR,rtsp://61.135.88.136/PLTV/88888892/224/3221226182/390398577.smil
BTV国际,rtsp://61.135.88.136/PLTV/88888892/224/3221225804/10000100000000060000000000025033_0.smil
IPTV5＋,rtsp://61.135.88.136/PLTV/88888892/224/3221226051/10000100000000060000000000332895_0.smil
IPTV5＋,rtsp://61.135.88.136/PLTV/88888892/224/3221225856/10000100000000060000000000025084_0.smil
IPTV6＋,rtsp://61.135.88.136/PLTV/88888892/224/3221225852/10000100000000060000000000025080_0.smil
IPTV8＋,rtsp://61.135.88.136/PLTV/88888892/224/3221225861/10000100000000060000000000025085_0.smil
CCTV164K,rtsp://61.135.88.136/PLTV/88888892/224/3221226150/10000100000000060000000001234274_0.smil
